buytotalprice,carparking,Typeofownership,Facing,Bookingamount,FurnishingStatus
925000,yes,individual,east,5015,fully furnished
1495000,yes,individual,east,5016,fully furnished
1488000,yes,individual,east,5017,fully furnished
995000,yes,individual,east,5018,fully furnished
1395000,yes,individual,east,5019,fully furnished
1495000,yes,individual,east,5020,fully furnished
898888,yes,individual,east,5021,fully furnished
1398000,yes,individual,east,5022,fully furnished
1385000,yes,individual,east,5023,fully furnished
399000,yes,individual,east,5024,fully furnished
1395000,yes,individual,east,5025,fully furnished
899000,yes,individual,east,5026,fully furnished
1499500,yes,individual,east,5027,fully furnished
1399000,yes,individual,east,5028,fully furnished
1250000,yes,individual,east,5029,fully furnished
1898000,yes,individual,east,5030,fully furnished
899000,yes,individual,east,5031,fully furnished
1695000,yes,individual,east,5032,fully furnished
2389000,yes,individual,east,5033,fully furnished
1795000,yes,individual,east,5034,fully furnished
1150000,yes,individual,east,5035,fully furnished
788000,yes,individual,east,5036,fully furnished
899000,yes,individual,east,5037,fully furnished
2395000,yes,individual,east,5038,fully furnished
899000,yes,individual,east,5039,fully furnished
2495000,yes,individual,east,5040,fully furnished
2850000,yes,individual,east,5041,fully furnished
1095000,yes,individual,east,5042,fully furnished
959000,yes,individual,east,5043,fully furnished
599000,yes,individual,east,5044,fully furnished
519000,yes,individual,east,5045,fully furnished
1495000,yes,individual,east,5046,fully furnished
499000,yes,individual,east,5047,fully furnished
3250000,yes,individual,east,5048,fully furnished
995000,yes,individual,east,5049,fully furnished
1498000,yes,individual,east,5050,fully furnished
3100000,yes,individual,east,5051,fully furnished
1998000,yes,individual,east,5052,fully furnished
1095000,yes,individual,east,5053,fully furnished
1295000,yes,individual,east,5054,fully furnished
900000,yes,individual,east,5055,fully furnished
1095000,yes,individual,east,5056,fully furnished
3328888,yes,individual,east,5057,fully furnished
1099000,yes,individual,east,5058,fully furnished
1895000,yes,individual,east,5059,fully furnished
1298000,yes,individual,east,5060,fully furnished
1188000,yes,individual,east,5061,fully furnished
1198000,yes,individual,east,5062,fully furnished
2895000,yes,individual,east,5063,fully furnished
1320000,yes,individual,east,5064,fully furnished
3495000,yes,individual,east,5065,fully furnished
995000,yes,individual,east,5066,fully furnished
1650000,yes,individual,east,5067,fully furnished
588000,yes,individual,east,5068,fully furnished
930000,yes,individual,east,5069,fully furnished
2600000,yes,individual,east,5070,fully furnished
600000,yes,individual,east,5071,fully furnished
799000,yes,individual,east,5072,fully furnished
698000,yes,individual,east,5073,fully furnished
2095000,yes,individual,east,5074,fully furnished
1350000,yes,individual,east,5075,fully furnished
3495000,yes,individual,east,5076,fully furnished
1595000,yes,individual,east,5077,fully furnished
799000,yes,individual,east,5078,fully furnished
1495000,yes,individual,east,5079,fully furnished
3195000,yes,individual,east,5080,fully furnished
1250000,yes,individual,east,5081,fully furnished
1275000,yes,individual,east,5082,fully furnished
1988800,yes,individual,east,5083,fully furnished
1450000,yes,individual,east,5084,fully furnished
1749000,yes,individual,east,5085,fully furnished
998888,yes,individual,east,5086,fully furnished
999999,yes,individual,east,5087,fully furnished
530000,yes,individual,east,5088,fully furnished
295000,yes,individual,east,5089,fully furnished
1200000,yes,individual,east,5090,fully furnished
615000,yes,individual,east,5091,fully furnished
680000,yes,individual,east,5092,fully furnished
3800000,yes,individual,east,5093,fully furnished
2299000,yes,individual,east,5094,fully furnished
575000,yes,individual,east,5095,fully furnished
2300000,yes,individual,east,5096,fully furnished
1699000,yes,individual,east,5097,fully furnished
1398888,yes,individual,east,5098,fully furnished
1080000,yes,individual,east,5099,fully furnished
1048000,yes,individual,east,5100,fully furnished
3110000,yes,individual,east,5101,fully furnished
368888,yes,individual,east,5102,fully furnished
1400000,yes,individual,east,5103,fully furnished
2500000,yes,individual,east,5104,fully furnished
2995000,yes,individual,east,5105,fully furnished
925000,yes,individual,east,5106,fully furnished
992000,yes,individual,east,5107,fully furnished
1288000,yes,individual,east,5108,fully furnished
965000,yes,individual,east,5109,fully furnished
3799000,yes,individual,east,5110,fully furnished
999000,no,individual,east,5111,fully furnished
998000,no,individual,east,5112,fully furnished
495000,no,individual,east,5113,fully furnished
1285000,no,individual,east,5114,fully furnished
1625000,no,individual,east,5115,fully furnished
1888888,no,individual,east,5116,fully furnished
668888,no,individual,east,5117,fully furnished
998000,no,individual,east,5118,fully furnished
4499000,no,individual,east,5119,fully furnished
1788000,no,individual,east,5120,fully furnished
450000,no,individual,east,5121,fully furnished
2588000,no,individual,east,5122,fully furnished
679999,no,individual,east,5123,fully furnished
2588000,no,individual,east,5124,fully furnished
249900,no,individual,east,5125,fully furnished
2198000,no,individual,east,5126,fully furnished
1850000,no,individual,east,5127,fully furnished
2298000,no,individual,east,5128,fully furnished
1550000,no,individual,east,5129,fully furnished
789000,no,individual,east,5130,fully furnished
1448888,no,individual,east,5131,fully furnished
799888,no,individual,east,5132,fully furnished
598000,no,individual,east,5133,fully furnished
1980000,no,individual,east,5134,fully furnished
739800,no,individual,east,5135,fully furnished
999000,no,individual,east,5136,fully furnished
1695000,no,individual,east,5137,fully furnished
1698888,no,individual,east,5138,fully furnished
820000,no,individual,east,5139,fully furnished
679000,no,individual,east,5140,fully furnished
735888,no,individual,east,5141,fully furnished
249900,no,individual,east,5142,fully furnished
955000,no,individual,east,5143,fully furnished
758000,no,individual,east,5144,fully furnished
799000,no,individual,east,5145,fully furnished
1490000,no,individual,east,5146,fully furnished
4199999,no,individual,east,5147,fully furnished
825000,no,individual,east,5148,fully furnished
1399000,no,individual,east,5149,fully furnished
1988888,no,individual,east,5150,fully furnished
799000,no,individual,east,5151,fully furnished
229900,no,individual,east,5152,fully furnished
998000,no,individual,east,5153,fully furnished
1330000,no,individual,east,5154,fully furnished
1675000,no,individual,east,5155,fully furnished
1249000,no,individual,east,5156,fully furnished
749888,no,individual,east,5157,fully furnished
1249000,no,individual,east,5158,fully furnished
1249000,no,individual,east,5159,fully furnished
360000,no,individual,east,5160,fully furnished
415000,no,individual,east,5161,fully furnished
610000,no,individual,east,5162,fully furnished
440000,no,individual,east,5163,fully furnished
389000,no,individual,east,5164,fully furnished
468888,no,individual,east,5165,fully furnished
840000,no,individual,east,5166,fully furnished
435000,no,individual,east,5167,fully furnished
445000,no,individual,east,5168,fully furnished
2195000,no,individual,east,5169,fully furnished
322000,no,individual,east,5170,fully furnished
345000,no,individual,east,5171,fully furnished
465000,no,individual,east,5172,fully furnished
575000,no,individual,east,5173,fully furnished
639900,no,individual,east,5174,fully furnished
310000,no,individual,east,5175,fully furnished
249000,no,individual,east,5176,fully furnished
570000,no,individual,east,5177,fully furnished
1200000,no,individual,east,5178,fully furnished
425000,no,individual,east,5179,fully furnished
419990,no,individual,east,5180,fully furnished
465000,no,individual,east,5181,fully furnished
515000,no,individual,east,5182,fully furnished
485000,no,individual,east,5183,fully furnished
899000,no,individual,east,5184,fully furnished
512000,no,individual,east,5185,fully furnished
419900,no,individual,east,5186,fully furnished
699999,no,individual,east,5187,fully furnished
243900,no,individual,east,5188,fully furnished
839000,no,individual,east,5189,fully furnished
800000,no,individual,east,5190,fully furnished
400000,no,individual,east,5191,fully furnished
535000,no,individual,east,5192,fully furnished
384900,no,individual,east,5193,fully furnished
425000,no,individual,east,5194,fully furnished
539900,no,individual,east,5195,fully furnished
549900,no,individual,east,5196,fully furnished
499000,no,individual,east,5197,fully furnished
310000,no,individual,east,5198,fully furnished
435000,no,individual,east,5199,fully furnished
685000,no,individual,east,5200,fully furnished
364900,no,individual,east,5201,fully furnished
415000,no,individual,east,5202,fully furnished
244000,no,individual,east,5203,fully furnished
299999,no,individual,east,5204,fully furnished
369999,no,individual,east,5205,fully furnished
480000,no,individual,east,5206,fully furnished
299302,no,individual,east,5207,fully furnished
355000,no,individual,east,5208,fully furnished
290000,no,individual,east,5209,fully furnished
279900,no,individual,east,5210,fully furnished
379900,no,individual,east,5211,fully furnished
329900,no,individual,east,5212,fully furnished
1599999,no,individual,east,5213,fully furnished
329900,no,individual,east,5214,fully furnished
475000,no,individual,east,5215,fully furnished
724995,no,individual,east,5216,fully furnished
225000,no,individual,east,5217,fully furnished
189900,no,individual,east,5218,fully furnished
415000,no,individual,east,5219,fully furnished
429900,no,individual,east,5220,fully furnished
289900,no,individual,east,5221,fully furnished
425000,no,individual,east,5222,fully furnished
645000,no,individual,east,5223,fully furnished
2000000,no,individual,east,5224,fully furnished
329995,no,individual,east,5225,fully furnished
825000,no,individual,east,5226,fully furnished
275000,no,individual,east,5227,fully furnished
589995,no,individual,east,5228,fully furnished
1250000,no,individual,east,5229,fully furnished
515000,no,individual,east,5230,fully furnished
440000,no,individual,east,5231,fully furnished
569000,no,individual,east,5232,fully furnished
600000,no,individual,east,5233,fully furnished
785000,no,individual,east,5234,fully furnished
630000,no,individual,east,5235,fully furnished
389000,no,individual,east,5236,fully furnished
399000,no,individual,east,5237,fully furnished
1150000,no,individual,east,5238,fully furnished
235000,no,individual,east,5239,fully furnished
285000,no,individual,east,5240,fully furnished
479900,no,individual,east,5241,fully furnished
950000,no,individual,east,5242,fully furnished
350000,no,individual,east,5243,fully furnished
375000,no,individual,east,5244,fully furnished
899900,no,individual,east,5245,fully furnished
1895000,no,individual,east,5246,fully furnished
360000,no,individual,east,5247,fully furnished
601900,no,individual,east,5248,fully furnished
584900,no,individual,east,5249,fully furnished
353000,no,individual,east,5250,fully furnished
498960,no,individual,east,5251,fully furnished
364900,no,individual,east,5252,fully furnished
385000,no,individual,east,5253,fully furnished
1100000,no,individual,east,5254,fully furnished
625000,no,individual,east,5255,fully furnished
700000,no,individual,east,5256,fully furnished
289900,no,individual,east,5257,fully furnished
539000,no,individual,east,5258,fully furnished
355000,no,individual,east,5259,fully furnished
409900,no,individual,east,5260,fully furnished
350000,no,individual,east,5261,fully furnished
3500000,no,individual,east,5262,fully furnished
2595000,no,individual,east,5263,fully furnished
425000,no,individual,east,5264,fully furnished
1604000,no,individual,east,5265,fully furnished
270000,no,individual,east,5266,fully furnished
365000,no,individual,east,5267,fully furnished
2800000,no,individual,east,5268,fully furnished
370000,no,individual,east,5269,fully furnished
1820000,no,individual,east,5270,fully furnished
850000,no,individual,east,5271,fully furnished
456000,no,individual,east,5272,fully furnished
1685000,no,individual,east,5273,fully furnished
439900,no,individual,east,5274,fully furnished
799000,no,individual,east,5275,fully furnished
350000,no,individual,east,5276,fully furnished
368000,no,individual,east,5277,fully furnished
515000,no,individual,east,5278,fully furnished
1000000,no,individual,east,5279,fully furnished
370000,no,individual,east,5280,fully furnished
850000,no,individual,east,5281,fully furnished
379000,no,individual,east,5282,fully furnished
10425000,no,individual,east,5283,fully furnished
475000,no,individual,east,5284,fully furnished
850000,no,individual,east,5285,fully furnished
617000,no,individual,east,5286,fully furnished
245000,no,individual,east,5287,fully furnished
615000,no,individual,east,5288,fully furnished
890000,no,individual,east,5289,fully furnished
260000,no,individual,east,5290,fully furnished
819900,no,individual,east,5291,fully furnished
455000,no,individual,east,5292,fully furnished
1250000,no,individual,east,5293,fully furnished
385000,no,individual,east,5294,fully furnished
400000,no,individual,east,5295,fully furnished
459900,no,individual,east,5296,fully furnished
530000,no,individual,east,5297,fully furnished
379500,no,individual,east,5298,fully furnished
260000,no,individual,east,5299,fully furnished
285000,no,individual,east,5300,fully furnished
365000,no,individual,east,5301,fully furnished
494920,no,individual,east,5302,fully furnished
631820,no,individual,east,5303,fully furnished
480000,no,individual,east,5304,fully furnished
520000,no,individual,east,5305,fully furnished
252900,no,individual,east,5306,fully furnished
389900,no,individual,east,5307,fully furnished
1840000,no,individual,east,5308,fully furnished
1695500,no,individual,east,5309,fully furnished
449812,no,individual,east,5310,fully furnished
489207,no,individual,east,5311,fully furnished
549900,no,individual,east,5312,fully furnished
533648,no,individual,east,5313,fully furnished
625000,no,individual,east,5314,fully furnished
459900,no,individual,east,5315,fully furnished
325000,no,individual,east,5316,fully furnished
325000,no,individual,east,5317,fully furnished
700000,no,individual,east,5318,fully furnished
400000,no,individual,east,5319,fully furnished
448985,no,individual,east,5320,fully furnished
474900,no,individual,east,5321,fully furnished
365000,no,individual,east,5322,fully furnished
549000,no,individual,east,5323,fully furnished
369000,no,individual,east,5324,fully furnished
465000,no,individual,east,5325,fully furnished
450000,no,individual,east,5326,fully furnished
398000,no,individual,east,5327,fully furnished
525000,no,individual,east,5328,fully furnished
1199900,no,individual,east,5329,fully furnished
255000,no,individual,east,5330,fully furnished
368000,no,individual,east,5331,fully furnished
180000,no,individual,east,5332,fully furnished
1200000,no,individual,east,5333,fully furnished
1349000,no,individual,east,5334,fully furnished
595000,no,individual,east,5335,fully furnished
435000,no,individual,east,5336,fully furnished
450000,no,individual,east,5337,fully furnished
444995,no,individual,east,5338,fully furnished
634999,no,individual,east,5339,fully furnished
425000,no,individual,east,5340,fully furnished
415000,no,individual,east,5341,fully furnished
945000,no,individual,east,5342,fully furnished
1929000,no,individual,east,5343,fully furnished
407000,no,individual,east,5344,fully furnished
450000,no,individual,east,5345,fully furnished
420000,no,individual,east,5346,fully furnished
639000,no,individual,east,5347,fully furnished
155000,no,individual,east,5348,fully furnished
769000,no,individual,east,5349,fully furnished
492500,no,individual,east,5350,fully furnished
429900,no,individual,east,5351,fully furnished
589900,no,individual,east,5352,fully furnished
470000,no,individual,east,5353,fully furnished
999000,no,individual,east,5354,fully furnished
219000,no,individual,east,5355,fully furnished
128000,no,individual,east,5356,fully furnished
224900,no,individual,east,5357,fully furnished
750000,no,individual,east,5358,fully furnished
595000,no,individual,east,5359,fully furnished
325000,no,individual,east,5360,fully furnished
444900,no,individual,east,5361,fully furnished
515000,no,individual,east,5362,fully furnished
429990,no,individual,east,5363,fully furnished
259000,no,individual,east,5364,fully furnished
224500,no,individual,east,5365,fully furnished
300000,no,individual,east,5366,fully furnished
799000,no,individual,east,5367,fully furnished
535000,no,individual,east,5368,fully furnished
349000,no,individual,east,5369,fully furnished
360000,no,individual,east,5370,fully furnished
435000,no,individual,east,5371,fully furnished
376000,no,individual,east,5372,fully furnished
764900,no,individual,east,5373,fully furnished
325000,no,individual,east,5374,fully furnished
185000,no,individual,east,5375,fully furnished
385000,no,individual,east,5376,fully furnished
162900,no,individual,east,5377,fully furnished
344900,no,individual,east,5378,fully furnished
430000,no,individual,east,5379,fully furnished
299000,no,individual,east,5380,fully furnished
485000,no,individual,east,5381,fully furnished
1170000,no,individual,east,5382,fully furnished
1795000,no,individual,east,5383,fully furnished
150000,no,individual,east,5384,fully furnished
474900,no,individual,east,5385,fully furnished
435000,no,individual,east,5386,fully furnished
194990,no,individual,east,5387,fully furnished
199999,no,individual,east,5388,fully furnished
205000,no,individual,east,5389,fully furnished
199000,no,individual,east,5390,fully furnished
159900,no,individual,east,5391,fully furnished
364900,no,individual,east,5392,fully furnished
169000,no,individual,east,5393,fully furnished
330000,no,individual,east,5394,fully furnished
634000,no,individual,east,5395,fully furnished
250000,no,individual,east,5396,fully furnished
475000,no,individual,east,5397,fully furnished
269900,no,individual,east,5398,fully furnished
669750,no,individual,east,5399,fully furnished
295000,no,individual,east,5400,fully furnished
615000,no,individual,east,5401,fully furnished
585000,no,individual,east,5402,fully furnished
650000,no,individual,east,5403,fully furnished
620000,no,individual,east,5404,fully furnished
345000,no,individual,east,5405,fully furnished
429900,no,individual,east,5406,fully furnished
370000,no,individual,east,5407,fully furnished
515000,no,individual,east,5408,fully furnished
185000,no,individual,east,5409,fully furnished
410000,no,individual,east,5410,fully furnished
235000,no,individual,east,5411,fully furnished
7950000,no,individual,east,5412,fully furnished
429410,no,individual,east,5413,fully furnished
540900,no,individual,east,5414,fully furnished
300000,no,individual,east,5415,fully furnished
565000,no,individual,east,5416,fully furnished
375000,no,individual,east,5417,fully furnished
199000,no,individual,east,5418,fully furnished
327970,no,individual,east,5419,fully furnished
328055,no,individual,east,5420,fully furnished
327990,no,individual,east,5421,fully furnished
580000,no,individual,east,5422,fully furnished
385055,no,individual,east,5423,fully furnished
370000,no,individual,east,5424,fully furnished
950000,no,individual,east,5425,fully furnished
335000,no,individual,east,5426,fully furnished
450000,no,individual,east,5427,fully furnished
1595000,no,individual,east,5428,fully furnished
240000,no,individual,east,5429,fully furnished
1795000,no,individual,east,5430,fully furnished
397225,no,individual,east,5431,fully furnished
729900,no,individual,east,5432,fully furnished
800000,no,individual,east,5433,fully furnished
599999,no,individual,east,5434,fully furnished
578000,no,individual,east,5435,fully furnished
339000,no,individual,east,5436,fully furnished
650000,no,individual,east,5437,fully furnished
825000,no,individual,east,5438,fully furnished
649000,no,individual,east,5439,fully furnished
375000,no,individual,east,5440,fully furnished
750000,no,individual,east,5441,fully furnished
754900,no,individual,east,5442,fully furnished
664900,no,individual,east,5443,fully furnished
345000,no,individual,east,5444,fully furnished
400000,no,individual,east,5445,fully furnished
399000,no,individual,east,5446,fully furnished
489000,no,individual,east,5447,fully furnished
998000,no,individual,east,5448,fully furnished
389999,no,individual,east,5449,fully furnished
290000,no,individual,east,5450,fully furnished
350000,no,individual,east,5451,fully furnished
399000,no,individual,east,5452,fully furnished
319000,no,individual,east,5453,fully furnished
424410,no,individual,east,5454,fully furnished
418600,no,individual,east,5455,fully furnished
425000,no,individual,east,5456,fully furnished
450000,no,individual,east,5457,fully furnished
290000,no,individual,east,5458,fully furnished
422775,no,individual,east,5459,fully furnished
422205,no,individual,east,5460,fully furnished
619900,no,individual,east,5461,fully furnished
624990,no,individual,east,5462,fully furnished
355000,no,individual,east,5463,fully furnished
474900,no,individual,east,5464,fully furnished
1475000,no,individual,east,5465,fully furnished
450000,no,individual,east,5466,fully furnished
319000,no,individual,east,5467,fully furnished
386500,no,individual,east,5468,fully furnished
385500,no,individual,east,5469,fully furnished
365000,no,individual,east,5470,fully furnished
381900,no,individual,east,5471,fully furnished
386500,no,individual,east,5472,fully furnished
396500,no,individual,east,5473,fully furnished
775000,no,individual,east,5474,fully furnished
174000,no,individual,east,5475,fully furnished
920000,no,individual,east,5476,fully furnished
450000,no,individual,east,5477,fully furnished
359900,no,individual,east,5478,fully furnished
480000,no,individual,east,5479,fully furnished
440000,no,individual,east,5480,fully furnished
535000,no,individual,east,5481,fully furnished
289950,no,individual,east,5482,fully furnished
595000,no,individual,east,5483,fully furnished
820000,no,individual,east,5484,fully furnished
100000,no,individual,east,5485,fully furnished
539995,no,individual,east,5486,fully furnished
1575000,no,individual,east,5487,fully furnished
1200000,no,individual,east,5488,fully furnished
235000,no,individual,east,5489,fully furnished
535000,no,individual,east,5490,fully furnished
629000,no,individual,east,5491,fully furnished
317900,no,individual,east,5492,fully furnished
355000,no,individual,east,5493,fully furnished
420000,no,individual,east,5494,fully furnished
499900,no,individual,east,5495,fully furnished
745000,no,individual,east,5496,fully furnished
510000,no,individual,east,5497,fully furnished
467000,no,individual,east,5498,fully furnished
685000,no,individual,east,5499,fully furnished
875000,no,individual,east,5500,fully furnished
181000,no,individual,east,5501,fully furnished
399950,no,individual,east,5502,fully furnished
450000,no,individual,east,5503,fully furnished
1050000,no,individual,east,5504,fully furnished
1250000,no,individual,east,5505,fully furnished
105000,no,individual,east,5506,fully furnished
685250,no,individual,east,5507,fully furnished
650000,no,individual,east,5508,fully furnished
194900,no,individual,east,5509,fully furnished
365000,no,individual,east,5510,fully furnished
3250000,no,individual,east,5511,fully furnished
415000,no,individual,east,5512,fully furnished
4150000,no,individual,east,5513,fully furnished
715900,no,individual,east,5514,fully furnished
423500,no,individual,east,5515,fully furnished
360000,no,individual,east,5516,fully furnished
424900,no,individual,east,5517,fully furnished
519000,no,individual,east,5518,fully furnished
278900,no,individual,east,5519,fully furnished
579900,no,individual,east,5520,fully furnished
410000,no,individual,east,5521,fully furnished
1200000,no,individual,east,5522,fully furnished
272000,no,individual,east,5523,fully furnished
274900,no,individual,east,5524,fully furnished
365000,no,individual,east,5525,fully furnished
410000,no,individual,east,5526,fully furnished
600000,no,individual,east,5527,fully furnished
715000,no,individual,east,5528,fully furnished
679000,no,individual,east,5529,fully furnished
875000,no,individual,east,5530,fully furnished
679500,no,individual,east,5531,fully furnished
450000,no,individual,east,5532,fully furnished
224999,no,individual,east,5533,fully furnished
379900,no,individual,east,5534,fully furnished
1029715,no,individual,east,5535,fully furnished
469999,no,individual,east,5536,fully furnished
1100000,no,individual,east,5537,fully furnished
979000,no,individual,east,5538,fully furnished
375000,no,individual,east,5539,fully furnished
682275,no,individual,east,5540,fully furnished
997914,no,individual,east,5541,fully furnished
490000,no,individual,east,5542,fully furnished
539000,no,individual,east,5543,fully furnished
539000,no,individual,east,5544,fully furnished
350000,no,individual,east,5545,fully furnished
284000,no,individual,east,5546,fully furnished
559900,no,individual,east,5547,fully furnished
449000,no,individual,east,5548,fully furnished
425000,no,individual,east,5549,fully furnished
219400,no,individual,east,5550,fully furnished
1850000,no,individual,east,5551,fully furnished
485000,no,individual,east,5552,fully furnished
340000,no,individual,east,5553,fully furnished
374900,no,individual,east,5554,fully furnished
